step,edge_id,vehicle_count,avg_speed_kmh,waiting_time,occupancy
210,dandia_w,0,39.996,0.0,0.0
210,gotri_n,4,43.302,0.0,0.02
210,gotri_s,2,0.0,44.0,0.01
210,jetalpur_e,0,50.004,0.0,0.0
210,jetalpur_w,0,50.004,0.0,0.0
210,manjalpur_n,0,39.996,0.0,0.0
210,manjalpur_s,0,39.996,0.0,0.0
210,natubhai_loop,0,29.988,0.0,0.0
210,newsama_e,1,49.422,0.0,0.013
210,newsama_w,0,50.004,0.0,0.0
210,oldpadra_n,0,50.004,0.0,0.0
210,oldpadra_s,2,46.24,0.0,0.019
210,racecourse_n,3,43.117,0.0,0.027
210,racecourse_s,4,35.301,16.0,0.036
210,raopura_e,0,39.996,0.0,0.0
210,raopura_w,0,39.996,0.0,0.0
210,rcdutt_e,1,32.76,0.0,0.007
210,rcdutt_w,0,50.004,0.0,0.0
220,dandia_e,1,41.214,0.0,0.026
220,dandia_w,0,39.996,0.0,0.0
220,gotri_n,4,45.903,0.0,0.02
220,gotri_s,3,15.507,64.0,0.015
220,jetalpur_e,1,48.373,0.0,0.013
220,jetalpur_w,0,50.004,0.0,0.0
220,manjalpur_n,0,39.996,0.0,0.0
220,manjalpur_s,0,39.996,0.0,0.0
220,natubhai_loop,0,29.988,0.0,0.0
220,newsama_e,0,50.004,0.0,0.0
220,newsama_w,1,48.961,0.0,0.013
220,oldpadra_n,0,50.004,0.0,0.0
220,oldpadra_s,2,49.282,0.0,0.019
220,racecourse_n,2,42.847,0.0,0.018
220,racecourse_s,4,19.933,38.0,0.036
220,raopura_e,0,39.996,0.0,0.0
220,raopura_w,0,39.996,0.0,0.0
220,rcdutt_e,2,46.754,0.0,0.017
220,rcdutt_w,0,50.004,0.0,0.0
230,dandia_e,1,19.998,4.0,0.026
230,dandia_w,0,39.996,0.0,0.0
230,gotri_n,2,47.559,0.0,0.01
230,gotri_s,1,48.107,0.0,0.005
230,jetalpur_e,1,46.683,0.0,0.013
230,jetalpur_w,2,39.161,0.0,0.025
230,manjalpur_n,0,39.996,0.0,0.0
230,manjalpur_s,0,39.996,0.0,0.0
230,natubhai_loop,0,29.988,0.0,0.0
230,newsama_e,0,50.004,0.0,0.0
230,newsama_w,1,25.005,3.0,0.013
230,oldpadra_n,0,50.004,0.0,0.0
230,oldpadra_s,0,50.004,0.0,0.0
230,racecourse_n,0,50.004,0.0,0.0
230,racecourse_s,2,29.036,0.0,0.018
230,raopura_e,0,39.996,0.0,0.0
230,raopura_w,2,34.598,0.0,0.053
230,rcdutt_e,2,44.509,0.0,0.017
230,rcdutt_w,0,50.004,0.0,0.0
240,dandia_e,1,19.998,14.0,0.026
240,dandia_w,0,39.996,0.0,0.0
240,gotri_n,1,49.766,0.0,0.005
240,gotri_s,1,47.695,0.0,0.005
240,jetalpur_e,1,25.002,7.0,0.013
240,jetalpur_w,2,43.937,0.0,0.025
240,manjalpur_n,0,39.996,0.0,0.0
240,manjalpur_s,0,39.996,0.0,0.0
240,natubhai_loop,0,29.988,0.0,0.0
240,newsama_e,0,50.004,0.0,0.0
240,newsama_w,1,25.002,13.0,0.013
240,oldpadra_n,0,50.004,0.0,0.0
240,oldpadra_s,0,50.004,0.0,0.0
240,racecourse_n,0,50.004,0.0,0.0
240,racecourse_s,0,50.004,0.0,0.0
240,raopura_e,0,39.996,0.0,0.0
240,raopura_w,4,18.244,3.0,0.107
240,rcdutt_e,2,32.468,0.0,0.017
240,rcdutt_w,1,48.854,0.0,0.009
250,dandia_e,1,19.998,24.0,0.026
250,dandia_w,1,34.851,0.0,0.026
250,gotri_n,0,50.004,0.0,0.0
250,gotri_s,1,40.563,0.0,0.005
250,jetalpur_e,1,25.002,17.0,0.013
250,jetalpur_w,3,24.702,7.0,0.038
250,manjalpur_n,0,39.996,0.0,0.0
250,manjalpur_s,0,39.996,0.0,0.0
250,natubhai_loop,0,29.988,0.0,0.0
250,newsama_e,0,50.004,0.0,0.0
250,newsama_w,2,31.941,23.0,0.027
250,oldpadra_n,0,50.004,0.0,0.0
250,oldpadra_s,0,50.004,0.0,0.0
250,racecourse_n,0,50.004,0.0,0.0
250,racecourse_s,0,50.004,0.0,0.0
250,raopura_e,0,39.996,0.0,0.0
250,raopura_w,4,0.0,35.0,0.107
250,rcdutt_e,1,48.812,0.0,0.009
250,rcdutt_w,1,48.976,0.0,0.009
260,dandia_e,1,19.998,34.0,0.026
260,dandia_w,1,20.0,3.0,0.026
260,gotri_n,0,50.004,0.0,0.0
260,gotri_s,0,50.004,0.0,0.0
260,jetalpur_e,2,32.095,27.0,0.025
260,jetalpur_w,4,26.795,27.0,0.05
260,manjalpur_n,0,39.996,0.0,0.0
260,manjalpur_s,0,39.996,0.0,0.0
260,natubhai_loop,0,29.988,0.0,0.0
260,newsama_e,0,50.004,0.0,0.0
260,newsama_w,2,30.391,33.0,0.027
260,oldpadra_n,0,50.004,0.0,0.0
260,oldpadra_s,0,50.004,0.0,0.0
260,racecourse_n,0,50.004,0.0,0.0
260,racecourse_s,1,40.215,0.0,0.009
260,raopura_e,0,39.996,0.0,0.0
260,raopura_w,4,0.0,75.0,0.107
260,rcdutt_e,0,50.004,0.0,0.0
260,rcdutt_w,0,50.004,0.0,0.0
270,dandia_e,0,39.996,0.0,0.021
270,dandia_w,1,36.513,0.0,0.045
270,gotri_n,0,50.004,0.0,0.0
270,gotri_s,0,50.004,0.0,0.0
270,jetalpur_e,1,31.664,0.0,0.024
270,jetalpur_w,2,16.668,29.0,0.04
270,manjalpur_n,1,38.552,0.0,0.014
270,manjalpur_s,0,39.996,0.0,0.0
270,natubhai_loop,0,29.988,0.0,0.0
270,newsama_e,0,50.004,0.0,0.0
270,newsama_w,1,25.027,2.0,0.022
270,oldpadra_n,1,47.325,0.0,0.009
270,oldpadra_s,0,50.004,0.0,0.0
270,racecourse_n,0,50.004,0.0,0.0
270,racecourse_s,1,47.704,0.0,0.009
270,raopura_e,0,39.996,0.0,0.0
270,raopura_w,2,0.0,52.0,0.096
270,rcdutt_e,0,50.004,0.0,0.0
270,rcdutt_w,0,50.004,0.0,0.0
280,dandia_e,0,39.996,0.0,0.0
280,dandia_w,3,43.069,0.0,0.078
280,gotri_n,1,42.125,0.0,0.005
280,gotri_s,0,50.004,0.0,0.0
280,jetalpur_e,1,49.949,0.0,0.013
280,jetalpur_w,2,47.115,0.0,0.025
280,manjalpur_n,1,38.75,0.0,0.014
280,manjalpur_s,4,36.613,0.0,0.056
280,natubhai_loop,0,29.988,0.0,0.0
280,newsama_e,0,50.004,0.0,0.0
280,newsama_w,1,49.303,0.0,0.013
280,oldpadra_n,1,47.873,0.0,0.009
280,oldpadra_s,0,50.004,0.0,0.0
280,racecourse_n,1,45.223,0.0,0.009
280,racecourse_s,2,45.883,0.0,0.018
280,raopura_e,1,34.824,0.0,0.027
280,raopura_w,1,34.152,0.0,0.027
280,rcdutt_e,0,50.004,0.0,0.0
280,rcdutt_w,1,45.464,0.0,0.009
290,dandia_e,0,39.996,0.0,0.0
290,dandia_w,0,39.996,0.0,0.0
290,gotri_n,2,46.91,0.0,0.01
290,gotri_s,0,50.004,0.0,0.0
290,jetalpur_e,0,50.004,0.0,0.003
290,jetalpur_w,1,47.093,0.0,0.013
290,manjalpur_n,2,33.535,0.0,0.028
290,manjalpur_s,4,33.718,0.0,0.056
290,natubhai_loop,0,29.988,0.0,0.0
290,newsama_e,0,50.004,0.0,0.0
290,newsama_w,1,48.99,0.0,0.013
290,oldpadra_n,0,50.004,0.0,0.0
290,oldpadra_s,1,45.186,0.0,0.009
290,racecourse_n,3,38.12,0.0,0.027
290,racecourse_s,2,23.268,5.0,0.018
290,raopura_e,1,37.623,0.0,0.027
290,raopura_w,2,43.052,0.0,0.053
290,rcdutt_e,0,50.004,0.0,0.0
290,rcdutt_w,1,45.415,0.0,0.009
300,dandia_e,0,39.996,0.0,0.0
300,dandia_w,0,39.996,0.0,0.0
300,gotri_n,3,47.275,0.0,0.015
300,gotri_s,0,50.004,0.0,0.0
300,jetalpur_e,0,50.004,0.0,0.0
300,jetalpur_w,1,48.236,0.0,0.013
300,manjalpur_n,2,33.383,0.0,0.028
300,manjalpur_s,3,38.856,0.0,0.042
300,natubhai_loop,0,29.988,0.0,0.0
300,newsama_e,0,50.004,0.0,0.0
300,newsama_w,0,50.004,0.0,0.0
300,oldpadra_n,0,50.004,0.0,0.0
300,oldpadra_s,3,46.017,0.0,0.028
300,racecourse_n,3,42.843,0.0,0.027
300,racecourse_s,2,7.26,15.0,0.018
300,raopura_e,0,39.996,0.0,0.001
300,raopura_w,0,39.996,0.0,0.0
300,rcdutt_e,0,50.004,0.0,0.0
300,rcdutt_w,2,44.838,0.0,0.017
310,dandia_e,0,39.996,0.0,0.0
310,dandia_w,0,39.996,0.0,0.0
310,gotri_n,3,49.203,0.0,0.015
310,gotri_s,1,47.694,0.0,0.005
310,jetalpur_e,1,46.365,0.0,0.013
310,jetalpur_w,2,47.494,0.0,0.025
310,manjalpur_n,0,39.996,0.0,0.0
310,manjalpur_s,0,39.996,0.0,0.0
310,natubhai_loop,0,29.988,0.0,0.0
310,newsama_e,0,50.004,0.0,0.0
310,newsama_w,1,49.282,0.0,0.013
310,oldpadra_n,0,50.004,0.0,0.0
310,oldpadra_s,5,43.141,0.0,0.047
310,racecourse_n,2,40.895,0.0,0.018
310,racecourse_s,3,14.027,33.0,0.027
