step,edge_id,vehicle_count,avg_speed_kmh,waiting_time,occupancy
210,dandia_w,0,39.996,0.0,0.003
210,gotri_n,0,50.004,0.0,0.0
210,gotri_s,0,50.004,0.0,0.0
210,jetalpur_e,1,25.002,18.0,0.013
210,jetalpur_w,4,24.319,11.0,0.049
210,manjalpur_n,0,39.996,0.0,0.0
210,manjalpur_s,0,39.996,0.0,0.0
210,natubhai_loop,0,29.988,0.0,0.0
210,newsama_e,0,50.004,0.0,0.0
210,newsama_w,2,31.298,25.0,0.027
210,oldpadra_n,0,50.004,0.0,0.0
210,oldpadra_s,0,50.004,0.0,0.0
210,racecourse_n,0,50.004,0.0,0.0
210,racecourse_s,0,50.004,0.0,0.0
210,raopura_e,0,39.996,0.0,0.0
210,raopura_w,3,0.001,42.0,0.08
210,rcdutt_e,1,49.207,0.0,0.009
210,rcdutt_w,1,49.027,0.0,0.009
220,dandia_e,1,19.998,38.0,0.026
220,dandia_w,0,39.996,0.0,0.0
220,gotri_n,0,50.004,0.0,0.0
220,gotri_s,0,50.004,0.0,0.0
220,jetalpur_e,2,32.59,28.0,0.025
220,jetalpur_w,4,20.822,31.0,0.05
220,manjalpur_n,0,39.996,0.0,0.0
220,manjalpur_s,0,39.996,0.0,0.0
220,natubhai_loop,0,29.988,0.0,0.0
220,newsama_e,0,50.004,0.0,0.0
220,newsama_w,2,31.247,35.0,0.027
220,oldpadra_n,0,50.004,0.0,0.0
220,oldpadra_s,0,50.004,0.0,0.0
220,racecourse_n,0,50.004,0.0,0.0
220,racecourse_s,1,49.204,0.0,0.009
220,raopura_e,0,39.996,0.0,0.0
220,raopura_w,4,7.897,72.0,0.107
220,rcdutt_e,0,50.004,0.0,0.0
220,rcdutt_w,0,50.004,0.0,0.0
230,dandia_e,0,39.996,0.0,0.0
230,dandia_w,1,35.286,0.0,0.026
230,gotri_n,0,50.004,0.0,0.0
230,gotri_s,0,50.004,0.0,0.0
230,jetalpur_e,1,31.124,0.0,0.014
230,jetalpur_w,2,23.208,0.0,0.025
230,manjalpur_n,1,38.242,0.0,0.014
230,manjalpur_s,0,39.996,0.0,0.0
230,natubhai_loop,0,29.988,0.0,0.0
230,newsama_e,0,50.004,0.0,0.0
230,newsama_w,1,33.422,0.0,0.013
230,oldpadra_n,1,47.849,0.0,0.009
230,oldpadra_s,0,50.004,0.0,0.0
230,racecourse_n,0,50.004,0.0,0.0
230,racecourse_s,1,47.986,0.0,0.009
230,raopura_e,1,36.544,0.0,0.027
230,raopura_w,2,9.608,0.0,0.053
230,rcdutt_e,0,50.004,0.0,0.0
230,rcdutt_w,0,50.004,0.0,0.0
240,dandia_e,0,39.996,0.0,0.0
240,dandia_w,1,39.706,0.0,0.026
240,gotri_n,2,49.101,0.0,0.01
240,gotri_s,0,50.004,0.0,0.0
240,jetalpur_e,1,47.778,0.0,0.013
240,jetalpur_w,2,48.278,0.0,0.025
240,manjalpur_n,1,36.95,0.0,0.014
240,manjalpur_s,4,36.118,0.0,0.056
240,natubhai_loop,0,29.988,0.0,0.0
240,newsama_e,0,50.004,0.0,0.0
240,newsama_w,1,49.881,0.0,0.013
240,oldpadra_n,1,47.455,0.0,0.009
240,oldpadra_s,0,50.004,0.0,0.0
240,racecourse_n,1,44.918,0.0,0.009
240,racecourse_s,2,23.399,1.0,0.018
240,raopura_e,0,39.996,0.0,0.0
240,raopura_w,2,41.871,0.0,0.053
240,rcdutt_e,0,50.004,0.0,0.0
240,rcdutt_w,1,45.361,0.0,0.009
250,dandia_e,0,39.996,0.0,0.0
250,dandia_w,1,39.96,0.0,0.026
250,gotri_n,3,44.464,0.0,0.015
250,gotri_s,0,50.004,0.0,0.0
250,jetalpur_e,0,50.004,0.0,0.0
250,jetalpur_w,1,49.93,0.0,0.013
250,manjalpur_n,2,31.395,0.0,0.028
250,manjalpur_s,2,42.612,0.0,0.028
250,natubhai_loop,0,29.988,0.0,0.0
250,newsama_e,0,50.004,0.0,0.0
250,newsama_w,0,50.004,0.0,0.0
250,oldpadra_n,0,50.004,0.0,0.0
250,oldpadra_s,3,45.367,0.0,0.028
250,racecourse_n,3,42.377,0.0,0.027
250,racecourse_s,1,49.181,0.0,0.009
250,raopura_e,0,39.996,0.0,0.001
250,raopura_w,0,39.996,0.0,0.0
250,rcdutt_e,0,50.004,0.0,0.0
250,rcdutt_w,2,44.677,0.0,0.017
260,dandia_e,1,39.366,0.0,0.026
260,dandia_w,0,39.996,0.0,0.0
260,gotri_n,3,47.723,0.0,0.015
260,gotri_s,1,46.435,0.0,0.005
260,jetalpur_e,1,46.966,0.0,0.013
260,jetalpur_w,2,47.599,0.0,0.025
260,manjalpur_n,0,39.996,0.0,0.0
260,manjalpur_s,2,39.732,0.0,0.028
260,natubhai_loop,0,29.988,0.0,0.0
260,newsama_e,0,50.004,0.0,0.0
260,newsama_w,1,47.806,0.0,0.013
260,oldpadra_n,1,48.99,0.0,0.009
260,oldpadra_s,3,45.388,0.0,0.028
260,racecourse_n,2,26.892,0.0,0.018
260,racecourse_s,1,45.662,0.0,0.009
260,raopura_e,2,34.517,0.0,0.053
260,raopura_w,0,39.996,0.0,0.0
260,rcdutt_e,2,44.255,0.0,0.017
260,rcdutt_w,2,45.688,0.0,0.017
270,dandia_e,3,26.455,3.0,0.078
270,dandia_w,0,39.996,0.0,0.0
270,gotri_n,1,48.024,0.0,0.005
270,gotri_s,2,46.586,0.0,0.01
270,jetalpur_e,1,25.099,1.0,0.013
270,jetalpur_w,2,17.652,1.0,0.025
270,manjalpur_n,0,39.996,0.0,0.0
270,manjalpur_s,1,39.779,0.0,0.014
270,natubhai_loop,0,29.988,0.0,0.0
270,newsama_e,0,50.004,0.0,0.0
270,newsama_w,1,25.003,5.0,0.013
270,oldpadra_n,3,44.904,0.0,0.028
270,oldpadra_s,2,47.529,0.0,0.019
270,racecourse_n,2,44.813,0.0,0.018
270,racecourse_s,2,45.773,0.0,0.018
270,raopura_e,0,39.996,0.0,0.0
270,raopura_w,0,39.996,0.0,0.0
270,rcdutt_e,3,41.37,0.0,0.026
270,rcdutt_w,1,49.38,0.0,0.009
280,dandia_e,5,9.94,16.0,0.13
280,dandia_w,0,39.996,0.0,0.0
280,gotri_n,1,49.881,0.0,0.005
280,gotri_s,3,44.696,0.0,0.015
280,jetalpur_e,2,33.121,11.0,0.025
280,jetalpur_w,2,16.668,20.0,0.025
280,manjalpur_n,1,38.866,0.0,0.014
280,manjalpur_s,1,37.219,0.0,0.014
280,natubhai_loop,0,29.988,0.0,0.0
280,newsama_e,0,50.004,0.0,0.0
280,newsama_w,1,25.002,15.0,0.013
280,oldpadra_n,2,46.199,0.0,0.019
280,oldpadra_s,0,50.004,0.0,0.0
280,racecourse_n,2,43.785,0.0,0.018
280,racecourse_s,1,46.31,0.0,0.009
280,raopura_e,0,39.996,0.0,0.0
280,raopura_w,0,39.996,0.0,0.0
280,rcdutt_e,1,44.042,0.0,0.009
280,rcdutt_w,0,50.004,0.0,0.0
290,dandia_e,5,0.001,56.0,0.13
290,dandia_w,0,39.996,0.0,0.0
290,gotri_n,0,50.004,0.0,0.0
290,gotri_s,4,45.44,0.0,0.02
290,jetalpur_e,2,7.583,21.0,0.025
290,jetalpur_w,2,0.0,40.0,0.025
290,manjalpur_n,2,40.286,0.0,0.028
290,manjalpur_s,1,36.357,0.0,0.014
290,natubhai_loop,0,29.988,0.0,0.0
290,newsama_e,0,50.004,0.0,0.0
290,newsama_w,2,32.418,25.0,0.027
290,oldpadra_n,2,41.012,0.0,0.019
290,oldpadra_s,0,50.004,0.0,0.0
290,racecourse_n,2,44.833,0.0,0.018
290,racecourse_s,2,47.086,0.0,0.018
290,raopura_e,1,41.568,0.0,0.027
290,raopura_w,0,39.996,0.0,0.0
290,rcdutt_e,1,44.814,0.0,0.009
290,rcdutt_w,0,50.004,0.0,0.0
300,dandia_e,5,0.0,106.0,0.13
300,dandia_w,0,39.996,0.0,0.0
300,gotri_n,0,50.004,0.0,0.0
300,gotri_s,3,45.312,0.0,0.015
300,jetalpur_e,3,12.269,39.0,0.038
300,jetalpur_w,3,6.582,36.0,0.027
300,manjalpur_n,3,22.318,5.0,0.042
300,manjalpur_s,0,39.996,0.0,0.0
300,natubhai_loop,0,29.988,0.0,0.0
300,newsama_e,0,50.004,0.0,0.0
300,newsama_w,3,35.381,35.0,0.04
300,oldpadra_n,1,49.416,0.0,0.009
300,oldpadra_s,1,44.569,0.0,0.009
300,racecourse_n,0,50.004,0.0,0.0
300,racecourse_s,1,48.684,0.0,0.009
300,raopura_e,0,39.996,0.0,0.001
300,raopura_w,0,39.996,0.0,0.0
300,rcdutt_e,1,46.277,0.0,0.009
300,rcdutt_w,1,48.937,0.0,0.009
310,dandia_e,2,14.661,0.0,0.062
310,dandia_w,2,36.289,0.0,0.048
310,gotri_n,0,50.004,0.0,0.0
310,gotri_s,3,29.66,3.0,0.015
310,jetalpur_e,2,37.488,0.0,0.021
310,jetalpur_w,2,40.137,0.0,0.019
310,manjalpur_n,2,36.543,0.0,0.028
310,manjalpur_s,0,39.996,0.0,0.0
310,natubhai_loop,0,29.988,0.0,0.0
310,newsama_e,1,44.26,0.0,0.013
310,newsama_w,1,48.87,0.0,0.013
310,oldpadra_n,0,50.004,0.0,0.0
310,oldpadra_s,1,45.475,0.0,0.009
310,racecourse_n,1,47.853,0.0,0.009
310,racecourse_s,0,50.004,0.0,0.0
